@RELATION FEATURES

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE nvarsOrig NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE nvars NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE reducedVars NUMERIC
@ATTRIBUTE reducedClauses NUMERIC
@ATTRIBUTE vars-clauses-ratio NUMERIC
@ATTRIBUTE POSNEG-RATIO-CLAUSE-mean NUMERIC
@ATTRIBUTE POSNEG-RATIO-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE POSNEG-RATIO-CLAUSE-min NUMERIC
@ATTRIBUTE POSNEG-RATIO-CLAUSE-max NUMERIC
@ATTRIBUTE POSNEG-RATIO-CLAUSE-entropy NUMERIC
@ATTRIBUTE VCG-CLAUSE-mean NUMERIC
@ATTRIBUTE VCG-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE VCG-CLAUSE-min NUMERIC
@ATTRIBUTE VCG-CLAUSE-max NUMERIC
@ATTRIBUTE VCG-CLAUSE-entropy NUMERIC
@ATTRIBUTE UNARY NUMERIC
@ATTRIBUTE BINARY+ NUMERIC
@ATTRIBUTE TRINARY+ NUMERIC
@ATTRIBUTE VCG-VAR-mean NUMERIC
@ATTRIBUTE VCG-VAR-coeff-variation NUMERIC
@ATTRIBUTE VCG-VAR-min NUMERIC
@ATTRIBUTE VCG-VAR-max NUMERIC
@ATTRIBUTE VCG-VAR-entropy NUMERIC
@ATTRIBUTE POSNEG-RATIO-VAR-mean NUMERIC
@ATTRIBUTE POSNEG-RATIO-VAR-stdev NUMERIC
@ATTRIBUTE POSNEG-RATIO-VAR-min NUMERIC
@ATTRIBUTE POSNEG-RATIO-VAR-max NUMERIC
@ATTRIBUTE POSNEG-RATIO-VAR-entropy NUMERIC
@ATTRIBUTE HORNY-VAR-mean NUMERIC
@ATTRIBUTE HORNY-VAR-coeff-variation NUMERIC
@ATTRIBUTE HORNY-VAR-min NUMERIC
@ATTRIBUTE HORNY-VAR-max NUMERIC
@ATTRIBUTE HORNY-VAR-entropy NUMERIC
@ATTRIBUTE horn-clauses-fraction NUMERIC
@ATTRIBUTE VG-mean NUMERIC
@ATTRIBUTE VG-coeff-variation NUMERIC
@ATTRIBUTE VG-min NUMERIC
@ATTRIBUTE VG-max NUMERIC
@ATTRIBUTE CG-mean NUMERIC
@ATTRIBUTE CG-coeff-variation NUMERIC
@ATTRIBUTE CG-min NUMERIC
@ATTRIBUTE CG-max NUMERIC
@ATTRIBUTE CG-entropy NUMERIC
@ATTRIBUTE cluster-coeff-mean NUMERIC
@ATTRIBUTE cluster-coeff-coeff-variation NUMERIC
@ATTRIBUTE cluster-coeff-min NUMERIC
@ATTRIBUTE cluster-coeff-max NUMERIC
@ATTRIBUTE cluster-coeff-entropy NUMERIC
@ATTRIBUTE DIAMETER-mean NUMERIC
@ATTRIBUTE DIAMETER-coeff-variation NUMERIC
@ATTRIBUTE DIAMETER-min NUMERIC
@ATTRIBUTE DIAMETER-max NUMERIC
@ATTRIBUTE DIAMETER-entropy NUMERIC
@ATTRIBUTE cl-num-mean NUMERIC
@ATTRIBUTE cl-num-coeff-variation NUMERIC
@ATTRIBUTE cl-num-min NUMERIC
@ATTRIBUTE cl-num-max NUMERIC
@ATTRIBUTE cl-num-q90 NUMERIC
@ATTRIBUTE cl-num-q10 NUMERIC
@ATTRIBUTE cl-num-q75 NUMERIC
@ATTRIBUTE cl-num-q25 NUMERIC
@ATTRIBUTE cl-num-q50 NUMERIC
@ATTRIBUTE cl-size-mean NUMERIC
@ATTRIBUTE cl-size-coeff-variation NUMERIC
@ATTRIBUTE cl-size-min NUMERIC
@ATTRIBUTE cl-size-max NUMERIC
@ATTRIBUTE cl-size-q90 NUMERIC
@ATTRIBUTE cl-size-q10 NUMERIC
@ATTRIBUTE cl-size-q75 NUMERIC
@ATTRIBUTE cl-size-q25 NUMERIC
@ATTRIBUTE cl-size-q50 NUMERIC
@ATTRIBUTE SP-bias-mean NUMERIC
@ATTRIBUTE SP-bias-coeff-variation NUMERIC
@ATTRIBUTE SP-bias-min NUMERIC
@ATTRIBUTE SP-bias-max NUMERIC
@ATTRIBUTE SP-bias-q90 NUMERIC
@ATTRIBUTE SP-bias-q10 NUMERIC
@ATTRIBUTE SP-bias-q75 NUMERIC
@ATTRIBUTE SP-bias-q25 NUMERIC
@ATTRIBUTE SP-bias-q50 NUMERIC
@ATTRIBUTE SP-unconstraint-mean NUMERIC
@ATTRIBUTE SP-unconstraint-coeff-variation NUMERIC
@ATTRIBUTE SP-unconstraint-min NUMERIC
@ATTRIBUTE SP-unconstraint-max NUMERIC
@ATTRIBUTE SP-unconstraint-q90 NUMERIC
@ATTRIBUTE SP-unconstraint-q10 NUMERIC
@ATTRIBUTE SP-unconstraint-q75 NUMERIC
@ATTRIBUTE SP-unconstraint-q25 NUMERIC
@ATTRIBUTE SP-unconstraint-q50 NUMERIC
@ATTRIBUTE vars-reduced-depth-1 NUMERIC
@ATTRIBUTE vars-reduced-depth-4 NUMERIC
@ATTRIBUTE vars-reduced-depth-16 NUMERIC
@ATTRIBUTE vars-reduced-depth-64 NUMERIC
@ATTRIBUTE vars-reduced-depth-256 NUMERIC
@ATTRIBUTE lobjois-mean-depth-over-vars NUMERIC
@ATTRIBUTE lobjois-log-num-nodes-over-vars NUMERIC

@DATA
datas/sc2002/handmade/anton/SAT/SGI_30_60_28_30_1-dir.shuffled-as.sat03-1.cnf,1,840,64138,812,63298,0.034482759,0.013270561,0.012828209,0.49367365,1.006586502,0,1,0.842799844,0.003524886,1.972517309,0.002463054,0.071428571,0.14364226,0,0.974596354,0.974596354,0.003524886,0.179703631,0.002053777,0.00571898,4.409524645,0.371372284,0.053120758,0.224,0.502702703,2.752253595,0.001700962,0.436703665,0.000663528,0.004186546,4.431799064,0.69059054,0.012812411,0,0.012812411,0.012812411,-1,0,-1,0,-512,-1,0,-1,0,0,2,0,2,2,0,2090,0.928251023,91,4486,4486,91,4350,290,1233,86.01080595,0.152239222,71.75824176,108.589835,108.589835,71.75824176,90.78229885,75.23103448,83.69261963,0.897806728,0.01536674,0.846085178,0.941045936,0.915376375,0.881517293,0.907279562,0.889654568,0.897695759,4.47E-06,3.54214701,0,0.000193253,8.00E-06,4.00E-09,1.84E-06,4.80E-08,3.70E-07,0,0.278325123,0.836206897,0.886699507,0.886699507,0.851600985,0.956202415
datas/sc2002/handmade/anton/SAT/SGI_30_60_28_30_1-log.shuffled-as.sat03-2.cnf,1,140,51986,140,51986,0,0,0.002693033,0.24573539,0.8076876,0,1,1.352075595,0.0713901,0.01641046,0.035714286,0.071428571,0.008437637,0,0,0,0.0713901,0.200744779,0.041011041,0.10448967,2.059142624,0.06314879,0.034930182,0.003752345,0.102356406,1.703186911,0.000775621,0.265135166,0.000307775,0.00132728,2.89874554,0.01096449,0.002673797,0,0.002673797,0.002673797,-1,0,-1,0,-512,-1,0,-1,0,0,2,0,2,2,0,1512.05,0.187131627,1110,2273,1950,1231,1671,1355,1423,20.58931175,0.133859911,17.15585586,28.17509899,25.87976382,18.46303818,21.37413925,18.69423845,20.04700855,0.121301741,0.5323635,0.007344118,0.18717485,0.184760309,0.009260558,0.170281639,0.088578086,0.154504335,0.494325335,0.001743192,0.492286983,0.496204715,0.495365618,0.492787996,0.494954422,0.493873984,0.494581166,0,0,0,0,0.057142857,0.540973085,0.676067597
datas/sc2002/handmade/anton/SAT/SGI_30_70_26_60_3-dir.shuffled-as.sat03-3.cnf,1,780,70750,754,69970,0.034482759,0.011147635,0.010776047,0.494073213,1.005932205,0,1,0.83666878,0.003800587,1.905063479,0.00265252,0.076923077,0.143597965,0,0.973174218,0.973174218,0.003800587,0.154429392,0.002515364,0.005988281,4.398545947,0.364358977,0.081106332,0.191666667,0.53133515,2.851516034,0.001847893,0.419326174,0.0007003,0.004559097,4.603106577,0.69665571,0.010761755,0,0.010761755,0.010761755,-1,0,-1,0,-512,-1,0,-1,0,0,2,0,2,2,0,1793.2,0.794239009,118,3872,3872,118,2867,434,1675,80.63822748,0.191467733,61.4078341,100.2035124,100.2035124,61.4078341,97.29089641,69.16949153,75.11940299,0.893524894,0.020780459,0.84616761,0.93411735,0.921346798,0.869414337,0.90629538,0.879118676,0.89373118,3.16E-07,3.486536848,0,1.56E-05,7.04E-07,0,1.34E-07,2.00E-09,1.60E-08,0,0.526525199,0.880636605,0.880636605,0.880636605,0.899116037,0.969912272
datas/sc2002/handmade/anton/SAT/SGI_30_70_26_60_3-log.shuffled-as.sat03-4.cnf,1,130,59466,130,59466,0,0,0.002186123,0.248868261,0.807451631,0,1,1.363857311,0.076889444,0.014785543,0.038461538,0.076923077,0.007031865,0,0,0,0.076889444,0.111895611,0.060000673,0.094440521,1.971384433,0.065456815,0.041793005,0.011210762,0.13034188,1.696280513,0.000946889,0.296879015,0.000336327,0.00151347,3.044820482,0.012410453,0.002169307,0,0.002169307,0.002169307,-1,0,-1,0,-512,-1,0,-1,0,0,2,0,2,2,0,2080.875,0.112789239,1874,2881,2336,1901,2130,1964,2029,20.84648576,0.087603291,19.15917782,25.3068379,24.79880137,19.40788863,21.72219321,19.70735294,20.17600397,0.119347291,0.638514698,0.008167331,0.230876946,0.229038566,0.016034128,0.167825825,0.056058145,0.128193984,0.493119425,0.001257427,0.491772325,0.494406701,0.493802583,0.49224541,0.493496606,0.492683746,0.493171613,0,0,0,0,0.015384615,0.537430611,0.668479615
datas/sc2002/handmade/anton/SAT/SGI_30_80_15_90_4-dir.shuffled-as.sat03-6.cnf,1,450,28508,435,28058,0.034482759,0.016038207,0.0155036,0.492112181,1.013765513,0,1,0.765590551,0.005505755,1.68849054,0.004597701,0.133333333,0.071882054,0,0.989343503,0.989343503,0.005505755,0.152505377,0.003421484,0.007448856,3.469473209,0.650041151,0.061307111,0.5,0.821917808,2.765016546,0.003499975,0.36532919,0.001247416,0.006486564,3.923929809,0.761244565,0.015467959,0,0.015467959,0.015467959,-1,0,-1,0,-512,-1,0,-1,0,0,2,0,2,2,0,911.7142857,1.249647254,102,4881,1328,150,767,476,661,79.52469331,0.21571187,58.2417962,121.983405,105.5587349,60.14877301,87.31333333,66.54593875,78.83441982,0.934509735,0.01688061,0.894193672,0.990472393,0.94707505,0.912689554,0.942529148,0.930231618,0.937123118,0.000603241,1.544168827,1.29E-05,0.005798266,0.002089703,4.21E-05,0.000544335,0.0001004,0.000224307,0.275862069,0.275862069,0.912643678,0.924137931,0.924137931,0.974151731,0.98681065
datas/sc2002/handmade/anton/UNSAT/SGI_30_40_30_20_2-dir.shuffled-as.sat03-104.cnf,1,900,65258,870,64358,0.034482759,0.013984275,0.013518133,0.483325775,1.0245425,0,1,0.901139216,0.003738249,1.847538406,0.002298851,0.066666667,0.201716564,0,0.956726436,0.956726436,0.003738249,0.205540396,0.00219087,0.006028777,4.763936455,0.203141399,0.046818823,0.090322581,0.4,2.903753097,0.001691258,0.383059646,0.000574909,0.003744678,4.83111252,0.735697194,0.006404798,0.213901994,0.002905622,0.011218497,-1,0,-1,0,-512,-1,0,-1,0,0,3,0,3,3,0,2046.833333,0.842719761,92,4179,4179,92,3618,428,3463,70.39011452,0.222572574,48.88023952,91.67240967,91.67240967,48.88023952,86.41322553,53.40186916,73.33695652,0.868957369,0.01660161,0.829191699,0.929318519,0.887075501,0.85015418,0.878808484,0.858704067,0.869271939,1.91E-06,3.551015164,0,8.24E-05,6.11E-06,0,1.93E-07,1.00E-09,1.40E-08,0,0.163218391,0.612643678,0.612643678,0.612643678,0.686368139,0.947183621
datas/sc2002/handmade/anton/UNSAT/SGI_30_50_30_20_1-dir.shuffled-as.sat03-106.cnf,1,900,69990,870,69090,0.034482759,0.013026487,0.012592271,0.491730021,1.007326437,0,1,0.892472691,0.003625822,1.995272798,0.002298851,0.066666667,0.186888911,0,0.96417716,0.96417716,0.003625822,0.19693549,0.002142133,0.005948762,4.764396834,0.239138218,0.061374415,0.123028391,0.4,3.079908735,0.001711245,0.397098696,0.000492112,0.003575047,4.655581248,0.744391374,0.012577797,0,0.012577797,0.012577797,-1,0,-1,0,-512,-1,0,-1,0,0,2,0,2,2,0,2091.166667,0.850255925,192,4252,4252,192,4246,426,2939,72.68425893,0.091315618,65.24647887,84.89896373,84.89896373,65.24647887,77.48494826,68.265625,71.50425315,0.879849827,0.020483638,0.831262636,0.924425995,0.902447184,0.854894171,0.893278835,0.865259776,0.881654716,1.50E-06,3.238298573,0,3.61E-05,2.82E-06,0,2.50E-07,2.00E-09,2.50E-08,0,0.224137931,0.866666667,0.866666667,0.866666667,0.762115881,0.953121244
datas/sc2002/handmade/anton/UNSAT/SGI_30_50_30_20_1-log.shuffled-as.sat03-107.cnf,1,150,56970,150,56970,0,0,0.002632965,0.246375285,0.806156945,0,1,1.354093883,0.06663156,0.016226411,0.033333333,0.066666667,0.008273206,0,0,0,0.06663156,0.215722812,0.037949798,0.098332456,2.008418052,0.046985629,0.022857184,0.002775208,0.068903963,1.331289492,0.000686911,0.267173968,0.000298403,0.001053186,2.950425864,0.010391434,0.002615412,0,0.002615412,0.002615412,-1,0,-1,0,-512,-1,0,-1,0,0,2,0,2,2,0,1445.142857,0.127437307,1077,1720,1663,1234,1576,1284,1492,17.0909978,0.070353318,15.51363237,20.34174757,18.65799492,15.93359375,17.61915888,16.22852512,16.74758842,0.094996962,0.48436292,0.005168772,0.135496128,0.135396058,0.006397812,0.123581457,0.097249131,0.110647645,0.494204294,0.001894929,0.492086138,0.4961305,0.495557104,0.493102098,0.49467457,0.493598466,0.494110012,0,0,0,0,0.026666667,0.525039019,0.680496722
datas/sc2002/handmade/anton/UNSAT/SGI_30_50_30_20_3-dir.shuffled-as.sat03-108.cnf,1,900,71378,870,70478,0.034482759,0.012769942,0.012344278,0.487962188,1.018869134,0,1,0.838183295,0.003320462,1.984925679,0.002298851,0.066666667,0.147421171,0,0.973764863,0.973764863,0.003320462,0.177798555,0.001986435,0.005803229,4.44853626,0.358936729,0.045153083,0.251655629,0.481268012,2.712084001,0.001654547,0.398770582,0.000638497,0.004214081,4.465991553,0.719728142,0.012330089,0,0.012330089,0.012330089,-1,0,-1,0,-512,-1,0,-1,0,0,2,0,2,2,0,2096.6,0.854818329,101,4218,4218,101,4122,259,1783,78.25697928,0.129670504,59.46332046,86.03960396,86.03960396,59.46332046,85.67638691,75.60291643,84.50266861,0.893781494,0.014684752,0.843428583,0.927110485,0.909565933,0.875811945,0.902542696,0.885702647,0.895035784,2.04E-06,4.000631976,0,8.52E-05,2.44E-06,2.00E-09,4.77E-07,1.60E-08,1.07E-07,0.170114943,0.170114943,0.762068966,0.848275862,0.848275862,0.768025332,0.937143002
datas/sc2002/handmade/anton/UNSAT/SGI_30_50_30_20_3-log.shuffled-as.sat03-109.cnf,1,150,58358,150,58358,0,0,0.002570342,0.245004969,0.806281763,0,1,1.349040084,0.066632395,0.016032283,0.033333333,0.066666667,0.008101196,0,0,0,0.066632395,0.20160929,0.037972514,0.107063299,1.727013124,0.041748137,0.029680699,0.001285347,0.085787452,1.736744,0.000701989,0.264447643,0.000222763,0.001062408,3.014077281,0.010641215,0.002553206,0,0.002553206,0.002553206,-1,0,-1,0,-512,-1,0,-1,0,0,2,0,2,2,0,1667,0.101122585,1330,2150,1971,1517,1734,1592,1671,17.51238508,0.085535243,15.60950031,22.06093023,20.27955353,15.80334487,18.12119403,16.76796309,17.27531838,0.081804981,0.726954719,0.000357523,0.16183792,0.160965144,0.004981351,0.132258226,0.025625405,0.083954975,0.494030625,0.001832333,0.491240858,0.496008095,0.494976329,0.493301505,0.494470182,0.493835266,0.493961108,0,0,0,0,0.013333333,0.521051454,0.634536194
